Mitracarpus fernandesii
Mitracarpus longicalyx
Mitracarpus nitidus
Pagamea plicata
Pagamea plicata var. glabrescens
Paganuccia icatuensis
Psyllocarpus bahiensis
Psyllocarpus intermedius
Psyllocarpus scatignae
Simira gardneriana
Spermacoce paganuccii
Staelia catechosperma
Staelia catolensis
Staelia domingosii
Staelia glandulosa
Balfourodendron molle
Conchocarpus hamadryadicus
Metrodorea concinna
Zanthoxylum hamadryadicum
Cardiospermum bahianum
Serjania coradinii
Serjania cristobaliae
Serjania grammatophora
Serjania lucianoi
Urvillea andersonii
Capsicum caatingae
Capsicum longidentatum
Lycianthes bitteri
Lycium martii
Schwenckia aurantiaca
Solanum apiculatum
Solanum buddleiifolium
Solanum caatingae
Solanum confertiflorum
Solanum evolvuloides
Solanum fernandesii
Solanum graniticola
Oxossia hebepetala
Piriqueta abairana
Piriqueta asperifolia
Piriqueta assuruensis
Piriqueta constellata
Piriqueta crenata
Piriqueta densiflora
Piriqueta densiflora var. densiflora
Piriqueta dentata
Piriqueta douradinha
Piriqueta duarteana
Piriqueta duarteana var. ulei
Piriqueta flammea
Piriqueta nanuzae
Piriqueta revoluta
Piriqueta sarae
Piriqueta sarae var. sarae
Piriqueta scabrida
Turnera asymmetrica
Turnera bahiensis
Turnera bahiensis var. bahiensis
Turnera caatingana
Turnera chrysocephala
Turnera dasytricha
Turnera dasytricha var. crinita
Turnera harleyi
Turnera jobertii
Turnera joelii
Turnera leptosperma
Turnera luetzelburgii
Turnera luetzelburgii var. luetzelburgii
Turnera pumilea
Turnera pumilea var. piauhyensis
Turnera simulans
Turnera stachydifolia
Turnera stachydifolia var. stachydifolia
Turnera stachydifolia var. flexuosa
Turnera stenophylla
Turnera uleana
Barbacenia bahiana
Barbacenia brachycalyx
Vellozia bradei
Vellozia capiticola
Vellozia cinerascens
Vellozia furcata
Vellozia marcescens
Vellozia spiralis
Lippia bellatula
Lippia bromleyana
Lippia deltata
Lippia ganevii
Lippia insignis
Lippia morii
Lippia pedunculosa
Lippia schaueriana
Stachytarpheta froesii
Stachytarpheta ganevii
Stachytarpheta lacunosa
Stachytarpheta lajedicola
Stachytarpheta liviae
Stachytarpheta radlkoferiana
Stachytarpheta radlkoferiana var. radlkoferiana
Stachytarpheta radlkoferiana var. lanata
Anchietea ferrucciae
Hybanthopsis bahiensis
Pombalia barbata
Pombalia verrucosa
Cissus decidua
Qualea cryptantha
Qualea cryptantha var. marginata
Qualea insignis
Xyris moraesii
